scient_name,disease,no_doses,scient_name_fk,number,mfr_place,expiration
Mike2149,"Covid 1.0",30,Mike2149,214921492149,uk,
Mike2150,"Covid 1.0",10,Mike2150,215021502150,usa,
Mike2151,"Covid 1.0",30,Mike2151,215121512151,uk,
Mike2152,"Covid 1.0",10,Mike2152,215221522152,usa,
Mike2153,"Covid 1.0",30,Mike2153,215321532153,uk,
Mike2154,"Covid 1.0",10,Mike2154,215421542154,usa,
Mike2155,"Covid 1.0",30,Mike2155,215521552155,uk,
Mike2156,"Covid 1.0",10,Mike2156,215621562156,usa,
Mike2157,"Covid 1.0",30,Mike2157,215721572157,uk,
Mike2158,"Covid 1.0",10,Mike2158,215821582158,usa,
Mike2159,"Covid 1.0",30,Mike2159,215921592159,uk,
Mike2160,"Covid 1.0",10,Mike2160,216021602160,usa,
Mike2161,"Covid 1.0",30,Mike2161,216121612161,uk,
Mike2162,"Covid 1.0",10,Mike2162,216221622162,usa,
Mike2163,"Covid 1.0",30,Mike2163,216321632163,uk,
Mike2164,"Covid 1.0",10,Mike2164,216421642164,usa,
Mike2165,"Covid 1.0",30,Mike2165,216521652165,uk,
Mike2166,"Covid 1.0",10,Mike2166,216621662166,usa,
Mike2167,"Covid 1.0",30,Mike2167,216721672167,uk,
Mike2168,"Covid 1.0",10,Mike2168,216821682168,usa,
Mike2169,"Covid 1.0",30,Mike2169,216921692169,uk,
Mike2170,"Covid 1.0",10,Mike2170,217021702170,usa,
Mike2171,"Covid 1.0",30,Mike2171,217121712171,uk,
Mike2172,"Covid 1.0",10,Mike2172,217221722172,usa,
Mike2173,"Covid 1.0",30,Mike2173,217321732173,uk,
Mike2174,"Covid 1.0",10,Mike2174,217421742174,usa,
Mike2175,"Covid 1.0",30,Mike2175,217521752175,uk,
Mike2176,"Covid 1.0",10,Mike2176,217621762176,usa,
Mike2177,"Covid 1.0",30,Mike2177,217721772177,uk,
Mike2178,"Covid 1.0",10,Mike2178,217821782178,usa,
Mike2179,"Covid 1.0",30,Mike2179,217921792179,uk,
Mike2180,"Covid 1.0",10,Mike2180,218021802180,usa,
Mike2181,"Covid 1.0",30,Mike2181,218121812181,uk,
Mike2182,"Covid 1.0",10,Mike2182,218221822182,usa,
Mike2183,"Covid 1.0",30,Mike2183,218321832183,uk,
Mike2184,"Covid 1.0",10,Mike2184,218421842184,usa,
Mike2185,"Covid 1.0",30,Mike2185,218521852185,uk,
Mike2186,"Covid 1.0",10,Mike2186,218621862186,usa,
Mike2187,"Covid 1.0",30,Mike2187,218721872187,uk,
Mike2188,"Covid 1.0",10,Mike2188,218821882188,usa,
Mike2189,"Covid 1.0",30,Mike2189,218921892189,uk,
Mike2190,"Covid 1.0",10,Mike2190,219021902190,usa,
Mike2191,"Covid 1.0",30,Mike2191,219121912191,uk,
Mike2192,"Covid 1.0",10,Mike2192,219221922192,usa,
Mike2193,"Covid 1.0",30,Mike2193,219321932193,uk,
Mike2194,"Covid 1.0",10,Mike2194,219421942194,usa,
Mike2195,"Covid 1.0",30,Mike2195,219521952195,uk,
Mike2196,"Covid 1.0",10,Mike2196,219621962196,usa,
Mike2197,"Covid 1.0",30,Mike2197,219721972197,uk,
Mike2198,"Covid 1.0",10,Mike2198,219821982198,usa,
Mike2199,"Covid 1.0",30,Mike2199,219921992199,uk,
Mike2200,"Covid 1.0",10,Mike2200,220022002200,usa,
Mike2201,"Covid 1.0",30,Mike2201,220122012201,uk,
Mike2202,"Covid 1.0",10,Mike2202,220222022202,usa,
Mike2203,"Covid 1.0",30,Mike2203,220322032203,uk,
Mike2204,"Covid 1.0",10,Mike2204,220422042204,usa,
Mike2205,"Covid 1.0",30,Mike2205,220522052205,uk,
Mike2206,"Covid 1.0",10,Mike2206,220622062206,usa,
Mike2207,"Covid 1.0",30,Mike2207,220722072207,uk,
Mike2208,"Covid 1.0",10,Mike2208,220822082208,usa,
Mike2209,"Covid 1.0",30,Mike2209,220922092209,uk,
Mike2210,"Covid 1.0",10,Mike2210,221022102210,usa,
Mike2211,"Covid 1.0",30,Mike2211,221122112211,uk,
Mike2212,"Covid 1.0",10,Mike2212,221222122212,usa,
Mike2213,"Covid 1.0",30,Mike2213,221322132213,uk,
Mike2214,"Covid 1.0",10,Mike2214,221422142214,usa,
Mike2215,"Covid 1.0",30,Mike2215,221522152215,uk,
Mike2216,"Covid 1.0",10,Mike2216,221622162216,usa,
Mike2217,"Covid 1.0",30,Mike2217,221722172217,uk,
Mike2218,"Covid 1.0",10,Mike2218,221822182218,usa,
Mike2219,"Covid 1.0",30,Mike2219,221922192219,uk,
Mike2220,"Covid 1.0",10,Mike2220,222022202220,usa,
Mike2221,"Covid 1.0",30,Mike2221,222122212221,uk,
Mike2222,"Covid 1.0",10,Mike2222,222222222222,usa,
Mike2223,"Covid 1.0",30,Mike2223,222322232223,uk,
Mike2224,"Covid 1.0",10,Mike2224,222422242224,usa,
Mike2225,"Covid 1.0",30,Mike2225,222522252225,uk,
Mike2226,"Covid 1.0",10,Mike2226,222622262226,usa,
Mike2227,"Covid 1.0",30,Mike2227,222722272227,uk,
Mike2228,"Covid 1.0",10,Mike2228,222822282228,usa,
Mike2229,"Covid 1.0",30,Mike2229,222922292229,uk,
Mike2230,"Covid 1.0",10,Mike2230,223022302230,usa,
Mike2231,"Covid 1.0",30,Mike2231,223122312231,uk,
Mike2232,"Covid 1.0",10,Mike2232,223222322232,usa,
Mike2233,"Covid 1.0",30,Mike2233,223322332233,uk,
Mike2234,"Covid 1.0",10,Mike2234,223422342234,usa,
Mike2235,"Covid 1.0",30,Mike2235,223522352235,uk,
Mike2236,"Covid 1.0",10,Mike2236,223622362236,usa,
Mike2237,"Covid 1.0",30,Mike2237,223722372237,uk,
Mike2238,"Covid 1.0",10,Mike2238,223822382238,usa,
Mike2239,"Covid 1.0",30,Mike2239,223922392239,uk,
Mike2240,"Covid 1.0",10,Mike2240,224022402240,usa,
Mike2241,"Covid 1.0",30,Mike2241,224122412241,uk,
Mike2242,"Covid 1.0",10,Mike2242,224222422242,usa,
Mike2243,"Covid 1.0",30,Mike2243,224322432243,uk,
Mike2244,"Covid 1.0",10,Mike2244,224422442244,usa,
Mike2245,"Covid 1.0",30,Mike2245,224522452245,uk,
Mike2246,"Covid 1.0",10,Mike2246,224622462246,usa,
Mike2247,"Covid 1.0",30,Mike2247,224722472247,uk,
Mike2248,"Covid 1.0",10,Mike2248,224822482248,usa,
Mike2249,"Covid 1.0",30,Mike2249,224922492249,uk,
Mike2250,"Covid 1.0",10,Mike2250,225022502250,usa,
Mike2251,"Covid 1.0",30,Mike2251,225122512251,uk,
Mike2252,"Covid 1.0",10,Mike2252,225222522252,usa,
Mike2253,"Covid 1.0",30,Mike2253,225322532253,uk,
Mike2254,"Covid 1.0",10,Mike2254,225422542254,usa,
Mike2255,"Covid 1.0",30,Mike2255,225522552255,uk,
Mike2256,"Covid 1.0",10,Mike2256,225622562256,usa,
Mike2257,"Covid 1.0",30,Mike2257,225722572257,uk,
Mike2258,"Covid 1.0",10,Mike2258,225822582258,usa,
Mike2259,"Covid 1.0",30,Mike2259,225922592259,uk,
Mike2260,"Covid 1.0",10,Mike2260,226022602260,usa,
Mike2261,"Covid 1.0",30,Mike2261,226122612261,uk,
Mike2262,"Covid 1.0",10,Mike2262,226222622262,usa,
Mike2263,"Covid 1.0",30,Mike2263,226322632263,uk,
Mike2264,"Covid 1.0",10,Mike2264,226422642264,usa,
Mike2265,"Covid 1.0",30,Mike2265,226522652265,uk,
Mike2266,"Covid 1.0",10,Mike2266,226622662266,usa,
Mike2267,"Covid 1.0",30,Mike2267,226722672267,uk,
Mike2268,"Covid 1.0",10,Mike2268,226822682268,usa,
Mike2269,"Covid 1.0",30,Mike2269,226922692269,uk,
Mike2270,"Covid 1.0",10,Mike2270,227022702270,usa,
Mike2271,"Covid 1.0",30,Mike2271,227122712271,uk,
Mike2272,"Covid 1.0",10,Mike2272,227222722272,usa,
Mike2273,"Covid 1.0",30,Mike2273,227322732273,uk,
Mike2274,"Covid 1.0",10,Mike2274,227422742274,usa,
Mike2275,"Covid 1.0",30,Mike2275,227522752275,uk,
Mike2276,"Covid 1.0",10,Mike2276,227622762276,usa,
Mike2277,"Covid 1.0",30,Mike2277,227722772277,uk,
Mike2278,"Covid 1.0",10,Mike2278,227822782278,usa,
Mike2279,"Covid 1.0",30,Mike2279,227922792279,uk,
Mike2280,"Covid 1.0",10,Mike2280,228022802280,usa,
Mike2281,"Covid 1.0",30,Mike2281,228122812281,uk,
Mike2282,"Covid 1.0",10,Mike2282,228222822282,usa,
Mike2283,"Covid 1.0",30,Mike2283,228322832283,uk,
Mike2284,"Covid 1.0",10,Mike2284,228422842284,usa,
Mike2285,"Covid 1.0",30,Mike2285,228522852285,uk,
Mike2286,"Covid 1.0",10,Mike2286,228622862286,usa,
Mike2287,"Covid 1.0",30,Mike2287,228722872287,uk,
Mike2288,"Covid 1.0",10,Mike2288,228822882288,usa,
Mike2289,"Covid 1.0",30,Mike2289,228922892289,uk,
Mike2290,"Covid 1.0",10,Mike2290,229022902290,usa,
Mike2291,"Covid 1.0",30,Mike2291,229122912291,uk,
Mike2292,"Covid 1.0",10,Mike2292,229222922292,usa,
Mike2293,"Covid 1.0",30,Mike2293,229322932293,uk,
Mike2294,"Covid 1.0",10,Mike2294,229422942294,usa,
Mike2295,"Covid 1.0",30,Mike2295,229522952295,uk,
Mike2296,"Covid 1.0",10,Mike2296,229622962296,usa,
Mike2297,"Covid 1.0",30,Mike2297,229722972297,uk,
Mike2298,"Covid 1.0",10,Mike2298,229822982298,usa,
Mike2299,"Covid 1.0",30,Mike2299,229922992299,uk,
Mike2300,"Covid 1.0",10,Mike2300,230023002300,usa,
Mike2301,"Covid 1.0",30,Mike2301,230123012301,uk,
Mike2302,"Covid 1.0",10,Mike2302,230223022302,usa,
Mike2303,"Covid 1.0",30,Mike2303,230323032303,uk,
Mike2304,"Covid 1.0",10,Mike2304,230423042304,usa,
Mike2305,"Covid 1.0",30,Mike2305,230523052305,uk,
Mike2306,"Covid 1.0",10,Mike2306,230623062306,usa,
Mike2307,"Covid 1.0",30,Mike2307,230723072307,uk,
Mike2308,"Covid 1.0",10,Mike2308,230823082308,usa,
Mike2309,"Covid 1.0",30,Mike2309,230923092309,uk,
Mike2310,"Covid 1.0",10,Mike2310,231023102310,usa,
Mike2311,"Covid 1.0",30,Mike2311,231123112311,uk,
Mike2312,"Covid 1.0",10,Mike2312,231223122312,usa,
Mike2313,"Covid 1.0",30,Mike2313,231323132313,uk,
Mike2314,"Covid 1.0",10,Mike2314,231423142314,usa,
Mike2315,"Covid 1.0",30,Mike2315,231523152315,uk,
Mike2316,"Covid 1.0",10,Mike2316,231623162316,usa,
Mike2317,"Covid 1.0",30,Mike2317,231723172317,uk,
Mike2318,"Covid 1.0",10,Mike2318,231823182318,usa,
Mike2319,"Covid 1.0",30,Mike2319,231923192319,uk,
Mike2320,"Covid 1.0",10,Mike2320,232023202320,usa,
Mike2321,"Covid 1.0",30,Mike2321,232123212321,uk,
Mike2322,"Covid 1.0",10,Mike2322,232223222322,usa,
Mike2323,"Covid 1.0",30,Mike2323,232323232323,uk,
Mike2324,"Covid 1.0",10,Mike2324,232423242324,usa,
Mike2325,"Covid 1.0",30,Mike2325,232523252325,uk,
Mike2326,"Covid 1.0",10,Mike2326,232623262326,usa,
Mike2327,"Covid 1.0",30,Mike2327,232723272327,uk,
Mike2328,"Covid 1.0",10,Mike2328,232823282328,usa,
Mike2329,"Covid 1.0",30,Mike2329,232923292329,uk,
Mike2330,"Covid 1.0",10,Mike2330,233023302330,usa,
Mike2331,"Covid 1.0",30,Mike2331,233123312331,uk,
Mike2332,"Covid 1.0",10,Mike2332,233223322332,usa,
Mike2333,"Covid 1.0",30,Mike2333,233323332333,uk,
Mike2334,"Covid 1.0",10,Mike2334,233423342334,usa,
Mike2335,"Covid 1.0",30,Mike2335,233523352335,uk,
Mike2336,"Covid 1.0",10,Mike2336,233623362336,usa,
Mike2337,"Covid 1.0",30,Mike2337,233723372337,uk,
Mike2338,"Covid 1.0",10,Mike2338,233823382338,usa,
Mike2339,"Covid 1.0",30,Mike2339,233923392339,uk,
Mike2340,"Covid 1.0",10,Mike2340,234023402340,usa,
Mike2341,"Covid 1.0",30,Mike2341,234123412341,uk,
Mike2342,"Covid 1.0",10,Mike2342,234223422342,usa,
Mike2343,"Covid 1.0",30,Mike2343,234323432343,uk,
Mike2344,"Covid 1.0",10,Mike2344,234423442344,usa,
Mike2345,"Covid 1.0",30,Mike2345,234523452345,uk,
Mike2346,"Covid 1.0",10,Mike2346,234623462346,usa,
Mike2347,"Covid 1.0",30,Mike2347,234723472347,uk,
Mike2348,"Covid 1.0",10,Mike2348,234823482348,usa,
Mike2349,"Covid 1.0",30,Mike2349,234923492349,uk,
Mike2350,"Covid 1.0",10,Mike2350,235023502350,usa,
Mike2351,"Covid 1.0",30,Mike2351,235123512351,uk,
Mike2352,"Covid 1.0",10,Mike2352,235223522352,usa,
Mike2353,"Covid 1.0",30,Mike2353,235323532353,uk,
Mike2354,"Covid 1.0",10,Mike2354,235423542354,usa,
Mike2355,"Covid 1.0",30,Mike2355,235523552355,uk,
Mike2356,"Covid 1.0",10,Mike2356,235623562356,usa,
Mike2357,"Covid 1.0",30,Mike2357,235723572357,uk,
Mike2358,"Covid 1.0",10,Mike2358,235823582358,usa,
Mike2359,"Covid 1.0",30,Mike2359,235923592359,uk,
Mike2360,"Covid 1.0",10,Mike2360,236023602360,usa,
Mike2361,"Covid 1.0",30,Mike2361,236123612361,uk,
Mike2362,"Covid 1.0",10,Mike2362,236223622362,usa,
Mike2363,"Covid 1.0",30,Mike2363,236323632363,uk,
Mike2364,"Covid 1.0",10,Mike2364,236423642364,usa,
Mike2365,"Covid 1.0",30,Mike2365,236523652365,uk,
Mike2366,"Covid 1.0",10,Mike2366,236623662366,usa,
Mike2367,"Covid 1.0",30,Mike2367,236723672367,uk,
Mike2368,"Covid 1.0",10,Mike2368,236823682368,usa,
Mike2369,"Covid 1.0",30,Mike2369,236923692369,uk,
Mike2370,"Covid 1.0",10,Mike2370,237023702370,usa,
Mike2371,"Covid 1.0",30,Mike2371,237123712371,uk,
Mike2372,"Covid 1.0",10,Mike2372,237223722372,usa,
Mike2373,"Covid 1.0",30,Mike2373,237323732373,uk,
Mike2374,"Covid 1.0",10,Mike2374,237423742374,usa,
Mike2375,"Covid 1.0",30,Mike2375,237523752375,uk,
Mike2376,"Covid 1.0",10,Mike2376,237623762376,usa,
Mike2377,"Covid 1.0",30,Mike2377,237723772377,uk,
Mike2378,"Covid 1.0",10,Mike2378,237823782378,usa,
Mike2379,"Covid 1.0",30,Mike2379,237923792379,uk,
Mike2380,"Covid 1.0",10,Mike2380,238023802380,usa,
Mike2381,"Covid 1.0",30,Mike2381,238123812381,uk,
Mike2382,"Covid 1.0",10,Mike2382,238223822382,usa,
Mike2383,"Covid 1.0",30,Mike2383,238323832383,uk,
Mike2384,"Covid 1.0",10,Mike2384,238423842384,usa,
Mike2385,"Covid 1.0",30,Mike2385,238523852385,uk,
Mike2386,"Covid 1.0",10,Mike2386,238623862386,usa,
Mike2387,"Covid 1.0",30,Mike2387,238723872387,uk,
Mike2388,"Covid 1.0",10,Mike2388,238823882388,usa,
Mike2389,"Covid 1.0",30,Mike2389,238923892389,uk,
Mike2390,"Covid 1.0",10,Mike2390,239023902390,usa,
Mike2391,"Covid 1.0",30,Mike2391,239123912391,uk,
Mike2392,"Covid 1.0",10,Mike2392,239223922392,usa,
Mike2393,"Covid 1.0",30,Mike2393,239323932393,uk,
Mike2394,"Covid 1.0",10,Mike2394,239423942394,usa,
Mike2395,"Covid 1.0",30,Mike2395,239523952395,uk,
Mike2396,"Covid 1.0",10,Mike2396,239623962396,usa,
Mike2397,"Covid 1.0",30,Mike2397,239723972397,uk,
Mike2398,"Covid 1.0",10,Mike2398,239823982398,usa,
Mike2399,"Covid 1.0",30,Mike2399,239923992399,uk,
Mike2400,"Covid 1.0",10,Mike2400,240024002400,usa,
Mike2401,"Covid 1.0",30,Mike2401,240124012401,uk,
Mike2402,"Covid 1.0",10,Mike2402,240224022402,usa,
Mike2403,"Covid 1.0",30,Mike2403,240324032403,uk,
Mike2404,"Covid 1.0",10,Mike2404,240424042404,usa,
Mike2405,"Covid 1.0",30,Mike2405,240524052405,uk,
Mike2406,"Covid 1.0",10,Mike2406,240624062406,usa,
Mike2407,"Covid 1.0",30,Mike2407,240724072407,uk,
Mike2408,"Covid 1.0",10,Mike2408,240824082408,usa,
Mike2409,"Covid 1.0",30,Mike2409,240924092409,uk,
Mike2410,"Covid 1.0",10,Mike2410,241024102410,usa,
Mike2411,"Covid 1.0",30,Mike2411,241124112411,uk,
Mike2412,"Covid 1.0",10,Mike2412,241224122412,usa,
Mike2413,"Covid 1.0",30,Mike2413,241324132413,uk,
Mike2414,"Covid 1.0",10,Mike2414,241424142414,usa,
Mike2415,"Covid 1.0",30,Mike2415,241524152415,uk,
Mike2416,"Covid 1.0",10,Mike2416,241624162416,usa,
Mike2417,"Covid 1.0",30,Mike2417,241724172417,uk,
Mike2418,"Covid 1.0",10,Mike2418,241824182418,usa,
Mike2419,"Covid 1.0",30,Mike2419,241924192419,uk,
Mike2420,"Covid 1.0",10,Mike2420,242024202420,usa,
Mike2421,"Covid 1.0",30,Mike2421,242124212421,uk,
Mike2422,"Covid 1.0",10,Mike2422,242224222422,usa,
Mike2423,"Covid 1.0",30,Mike2423,242324232423,uk,
Mike2424,"Covid 1.0",10,Mike2424,242424242424,usa,
Mike2425,"Covid 1.0",30,Mike2425,242524252425,uk,
Mike2426,"Covid 1.0",10,Mike2426,242624262426,usa,
Mike2427,"Covid 1.0",30,Mike2427,242724272427,uk,
Mike2428,"Covid 1.0",10,Mike2428,242824282428,usa,
Mike2429,"Covid 1.0",30,Mike2429,242924292429,uk,
Mike2430,"Covid 1.0",10,Mike2430,243024302430,usa,
Mike2431,"Covid 1.0",30,Mike2431,243124312431,uk,
Mike2432,"Covid 1.0",10,Mike2432,243224322432,usa,
Mike2433,"Covid 1.0",30,Mike2433,243324332433,uk,
Mike2434,"Covid 1.0",10,Mike2434,243424342434,usa,
Mike2435,"Covid 1.0",30,Mike2435,243524352435,uk,
Mike2436,"Covid 1.0",10,Mike2436,243624362436,usa,
Mike2437,"Covid 1.0",30,Mike2437,243724372437,uk,
Mike2438,"Covid 1.0",10,Mike2438,243824382438,usa,
Mike2439,"Covid 1.0",30,Mike2439,243924392439,uk,
Mike2440,"Covid 1.0",10,Mike2440,244024402440,usa,
Mike2441,"Covid 1.0",30,Mike2441,244124412441,uk,
Mike2442,"Covid 1.0",10,Mike2442,244224422442,usa,
Mike2443,"Covid 1.0",30,Mike2443,244324432443,uk,
Mike2444,"Covid 1.0",10,Mike2444,244424442444,usa,
Mike2445,"Covid 1.0",30,Mike2445,244524452445,uk,
Mike2446,"Covid 1.0",10,Mike2446,244624462446,usa,
Mike2447,"Covid 1.0",30,Mike2447,244724472447,uk,
Mike2448,"Covid 1.0",10,Mike2448,244824482448,usa,
Mike2449,"Covid 1.0",30,Mike2449,244924492449,uk,
Mike2450,"Covid 1.0",10,Mike2450,245024502450,usa,
Mike2451,"Covid 1.0",30,Mike2451,245124512451,uk,
Mike2452,"Covid 1.0",10,Mike2452,245224522452,usa,
Mike2453,"Covid 1.0",30,Mike2453,245324532453,uk,
Mike2454,"Covid 1.0",10,Mike2454,245424542454,usa,
Mike2455,"Covid 1.0",30,Mike2455,245524552455,uk,
Mike2456,"Covid 1.0",10,Mike2456,245624562456,usa,
Mike2457,"Covid 1.0",30,Mike2457,245724572457,uk,
Mike2458,"Covid 1.0",10,Mike2458,245824582458,usa,
Mike2459,"Covid 1.0",30,Mike2459,245924592459,uk,
Mike2460,"Covid 1.0",10,Mike2460,246024602460,usa,
Mike2461,"Covid 1.0",30,Mike2461,246124612461,uk,
Mike2462,"Covid 1.0",10,Mike2462,246224622462,usa,
Mike2463,"Covid 1.0",30,Mike2463,246324632463,uk,
Mike2464,"Covid 1.0",10,Mike2464,246424642464,usa,
Mike2465,"Covid 1.0",30,Mike2465,246524652465,uk,
Mike2466,"Covid 1.0",10,Mike2466,246624662466,usa,
Mike2467,"Covid 1.0",30,Mike2467,246724672467,uk,
Mike2468,"Covid 1.0",10,Mike2468,246824682468,usa,
Mike2469,"Covid 1.0",30,Mike2469,246924692469,uk,
Mike2470,"Covid 1.0",10,Mike2470,247024702470,usa,
Mike2471,"Covid 1.0",30,Mike2471,247124712471,uk,
Mike2472,"Covid 1.0",10,Mike2472,247224722472,usa,
Mike2473,"Covid 1.0",30,Mike2473,247324732473,uk,
Mike2474,"Covid 1.0",10,Mike2474,247424742474,usa,
Mike2475,"Covid 1.0",30,Mike2475,247524752475,uk,
Mike2476,"Covid 1.0",10,Mike2476,247624762476,usa,
Mike2477,"Covid 1.0",30,Mike2477,247724772477,uk,
Mike2478,"Covid 1.0",10,Mike2478,247824782478,usa,
Mike2479,"Covid 1.0",30,Mike2479,247924792479,uk,
Mike2480,"Covid 1.0",10,Mike2480,248024802480,usa,
Mike2481,"Covid 1.0",30,Mike2481,248124812481,uk,
Mike2482,"Covid 1.0",10,Mike2482,248224822482,usa,
Mike2483,"Covid 1.0",30,Mike2483,248324832483,uk,
Mike2484,"Covid 1.0",10,Mike2484,248424842484,usa,
Mike2485,"Covid 1.0",30,Mike2485,248524852485,uk,
Mike2486,"Covid 1.0",10,Mike2486,248624862486,usa,
Mike2487,"Covid 1.0",30,Mike2487,248724872487,uk,
Mike2488,"Covid 1.0",10,Mike2488,248824882488,usa,
Mike2489,"Covid 1.0",30,Mike2489,248924892489,uk,
Mike2490,"Covid 1.0",10,Mike2490,249024902490,usa,
Mike2491,"Covid 1.0",30,Mike2491,249124912491,uk,
Mike2492,"Covid 1.0",10,Mike2492,249224922492,usa,
Mike2493,"Covid 1.0",30,Mike2493,249324932493,uk,
Mike2494,"Covid 1.0",10,Mike2494,249424942494,usa,
Mike2495,"Covid 1.0",30,Mike2495,249524952495,uk,
Mike2496,"Covid 1.0",10,Mike2496,249624962496,usa,
Mike2497,"Covid 1.0",30,Mike2497,249724972497,uk,
Mike2498,"Covid 1.0",10,Mike2498,249824982498,usa,
Mike2499,"Covid 1.0",30,Mike2499,249924992499,uk,
Mike2500,"Covid 1.0",10,Mike2500,250025002500,usa,
Mike2501,Chickenpox,30,Mike2501,250125012501,uk,
Mike2502,Chickenpox,10,Mike2502,250225022502,usa,
Mike2503,Chickenpox,30,Mike2503,250325032503,uk,
Mike2504,Chickenpox,10,Mike2504,250425042504,usa,
Mike2505,Chickenpox,30,Mike2505,250525052505,uk,
Mike2506,Chickenpox,10,Mike2506,250625062506,usa,
Mike2507,Chickenpox,30,Mike2507,250725072507,uk,
Mike2508,Chickenpox,10,Mike2508,250825082508,usa,
Mike2509,Chickenpox,30,Mike2509,250925092509,uk,
Mike2510,Chickenpox,10,Mike2510,251025102510,usa,
Mike2511,Chickenpox,30,Mike2511,251125112511,uk,
Mike2512,Chickenpox,10,Mike2512,251225122512,usa,
Mike2513,Chickenpox,30,Mike2513,251325132513,uk,
Mike2514,Chickenpox,10,Mike2514,251425142514,usa,
Mike2515,Chickenpox,30,Mike2515,251525152515,uk,
Mike2516,Chickenpox,10,Mike2516,251625162516,usa,
Mike2517,Chickenpox,30,Mike2517,251725172517,uk,
Mike2518,Chickenpox,10,Mike2518,251825182518,usa,
Mike2519,Chickenpox,30,Mike2519,251925192519,uk,
Mike2520,Chickenpox,10,Mike2520,252025202520,usa,
Mike2521,Chickenpox,30,Mike2521,252125212521,uk,
Mike2522,Chickenpox,10,Mike2522,252225222522,usa,
Mike2523,Chickenpox,30,Mike2523,252325232523,uk,
Mike2524,Chickenpox,10,Mike2524,252425242524,usa,
Mike2525,Chickenpox,30,Mike2525,252525252525,uk,
Mike2526,Chickenpox,10,Mike2526,252625262526,usa,
Mike2527,Chickenpox,30,Mike2527,252725272527,uk,
Mike2528,Chickenpox,10,Mike2528,252825282528,usa,
Mike2529,Chickenpox,30,Mike2529,252925292529,uk,
Mike2530,Chickenpox,10,Mike2530,253025302530,usa,
Mike2531,Chickenpox,30,Mike2531,253125312531,uk,
Mike2532,Chickenpox,10,Mike2532,253225322532,usa,
Mike2533,Chickenpox,30,Mike2533,253325332533,uk,
Mike2534,Chickenpox,10,Mike2534,253425342534,usa,
Mike2535,Chickenpox,30,Mike2535,253525352535,uk,
Mike2536,Chickenpox,10,Mike2536,253625362536,usa,
Mike2537,Chickenpox,30,Mike2537,253725372537,uk,
Mike2538,Chickenpox,10,Mike2538,253825382538,usa,
Mike2539,Chickenpox,30,Mike2539,253925392539,uk,
Mike2540,Chickenpox,10,Mike2540,254025402540,usa,
Mike2541,Chickenpox,30,Mike2541,254125412541,uk,
Mike2542,Chickenpox,10,Mike2542,254225422542,usa,
Mike2543,Chickenpox,30,Mike2543,254325432543,uk,
Mike2544,Chickenpox,10,Mike2544,254425442544,usa,
Mike2545,Chickenpox,30,Mike2545,254525452545,uk,
Mike2546,Chickenpox,10,Mike2546,254625462546,usa,
Mike2547,Chickenpox,30,Mike2547,254725472547,uk,
Mike2548,Chickenpox,10,Mike2548,254825482548,usa,
Mike2549,Chickenpox,30,Mike2549,254925492549,uk,
Mike2550,Chickenpox,10,Mike2550,255025502550,usa,
Mike2551,Chickenpox,30,Mike2551,255125512551,uk,
Mike2552,Chickenpox,10,Mike2552,255225522552,usa,
Mike2553,Chickenpox,30,Mike2553,255325532553,uk,
Mike2554,Chickenpox,10,Mike2554,255425542554,usa,
Mike2555,Chickenpox,30,Mike2555,255525552555,uk,
Mike2556,Chickenpox,10,Mike2556,255625562556,usa,
Mike2557,Chickenpox,30,Mike2557,255725572557,uk,
Mike2558,Chickenpox,10,Mike2558,255825582558,usa,
Mike2559,Chickenpox,30,Mike2559,255925592559,uk,
Mike2560,Chickenpox,10,Mike2560,256025602560,usa,
Mike2561,Chickenpox,30,Mike2561,256125612561,uk,
Mike2562,Chickenpox,10,Mike2562,256225622562,usa,
Mike2563,Chickenpox,30,Mike2563,256325632563,uk,
Mike2564,Chickenpox,10,Mike2564,256425642564,usa,
Mike2565,Chickenpox,30,Mike2565,256525652565,uk,
Mike2566,Chickenpox,10,Mike2566,256625662566,usa,
Mike2567,Chickenpox,30,Mike2567,256725672567,uk,
Mike2568,Chickenpox,10,Mike2568,256825682568,usa,
Mike2569,Chickenpox,30,Mike2569,256925692569,uk,
Mike2570,Chickenpox,10,Mike2570,257025702570,usa,
Mike2571,Chickenpox,30,Mike2571,257125712571,uk,
Mike2572,Chickenpox,10,Mike2572,257225722572,usa,
Mike2573,Chickenpox,30,Mike2573,257325732573,uk,
Mike2574,Chickenpox,10,Mike2574,257425742574,usa,
Mike2575,Chickenpox,30,Mike2575,257525752575,uk,
Mike2576,Chickenpox,10,Mike2576,257625762576,usa,
Mike2577,Chickenpox,30,Mike2577,257725772577,uk,
Mike2578,Chickenpox,10,Mike2578,257825782578,usa,
Mike2579,Chickenpox,30,Mike2579,257925792579,uk,
Mike2580,Chickenpox,10,Mike2580,258025802580,usa,
Mike2581,Chickenpox,30,Mike2581,258125812581,uk,
Mike2582,Chickenpox,10,Mike2582,258225822582,usa,
Mike2583,Chickenpox,30,Mike2583,258325832583,uk,
Mike2584,Chickenpox,10,Mike2584,258425842584,usa,
Mike2585,Chickenpox,30,Mike2585,258525852585,uk,
Mike2586,Chickenpox,10,Mike2586,258625862586,usa,
Mike2587,Chickenpox,30,Mike2587,258725872587,uk,
Mike2588,Chickenpox,10,Mike2588,258825882588,usa,
Mike2589,Chickenpox,30,Mike2589,258925892589,uk,
Mike2590,Chickenpox,10,Mike2590,259025902590,usa,
